count,signal,attention,meditation,delta,theta,lalpha,halpha,lbeta,hbeta,lgamma,hgamma
1529,0,8,26,11.8622999191284,2.86759996414185,1.00139999389648,1.01129996776581,0.533100008964539,0.19760000705719,0.103000000119209,0.43189999461174
1530,0,4,35,16.4556007385254,0.498600006103516,0.248600006103516,0.156700000166893,0.168999999761581,6.6600002348423E-2,2.55999993532896E-2,0.342799991369247
1531,0,13,53,2.71930003166199,5.17369985580444,2.21840000152588,1.39219999313354,1.23629999160767,0.559700012207031,0.28600001335144,5.53970003128052
1532,0,30,48,1.26030004024506,8.41300010681152,0.295100003480911,0.753700017929077,1.09510004520416,0.988200008869171,0.168099999427795,5.55159997940063
1533,0,48,44,3.3092999458313,3.9210000038147,0.806900024414062,2.08019995689392,1.56309998035431,1.71589994430542,0.239999994635582,4.82539987564087
1534,0,56,40,3.19580006599426,4.10150003433228,0.998700022697449,1.46519994735718,1.42250001430511,1.18570005893707,0.40200001001358,3.72199988365173
1535,0,61,48,1.8532999753952,1.60450005531311,1.66419994831085,1.11240005493164,0.657299995422363,0.456999987363815,0.329699993133545,5.24590015411377
1536,0,67,64,0.483500003814697,3.73060011863708,2.67030000686646,0.783399999141693,2.13779997825623,1.52149999141693,0.367799997329712,5.90640020370483
1537,0,56,60,108.88330078125,7.83809995651245,1.2529000043869,1.00960004329681,1.06700003147125,0.777599990367889,0.606599986553192,4.46029996871948
1538,0,51,50,17.8624000549316,6.06680011749268,1.02390003204346,0.16609999537468,0.319499999284744,0.620700001716614,9.20000001788139E-2,1.33940005302429
1539,0,53,41,12.3671998977661,6.4092001914978,2.54460000991821,1.49549996852875,1.02660000324249,1.41999995708466,0.487800002098083,4.32240009307861
1540,0,48,56,3.52670001983643,1.36210000514984,3.55940008163452,0.621900022029877,0.444700002670288,0.674799978733063,0.270300000905991,6.79650020599365
1541,0,51,61,2.28419995307922,4.0890998840332,1.66139996051788,0.95550000667572,0.929000020027161,0.721300005912781,0.303299993276596,4.605299949646
1542,0,48,77,63.492000579834,1.15929996967316,0.477600008249283,0.414900004863739,0.175200000405312,0.13400000333786,4.30999994277954E-2,0.345299988985062
1543,0,37,70,120.134696960449,6.84539985656738,1.20490002632141,0.85369998216629,0.703299999237061,0.365900009870529,8.64000022411346E-2,0.355599999427795
1544,0,30,56,76.2554016113281,7.57469987869263,3.63199996948242,0.980000019073486,0.940900027751923,0.891099989414215,0.209099993109703,0.692799985408783
1545,0,26,64,24.8311996459961,2.43179988861084,2.21339988708496,0.829999983310699,0.707199990749359,0.335999995470047,0.106100000441074,1.27569997310638
1546,0,16,44,91.4994964599609,6.62939977645874,0.672800004482269,8.11000019311905E-2,0.386000007390976,0.201900005340576,5.8899998664856E-2,1.01030004024506
1547,0,11,47,33.9113006591797,7.64090013504028,1.67569994926453,0.928200006484985,0.379700005054474,0.260300010442734,9.10999998450279E-2,0.119400002062321
1548,0,1,40,120.382102966309,36.4962005615234,9.59899997711182,1.9400999546051,2.26399993896484,1.28799998760223,0.570299983024597,4.36679983139038
1549,0,17,30,4.85830020904541,0.58840000629425,0.425599992275238,0.160600006580353,0.602500021457672,0.38620001077652,3.88000011444092E-2,1.52300000190735
1550,0,23,50,77.8016967773438,12.9026002883911,3.33999991416931,5.47049999237061,1.19579994678497,0.881099998950958,0.221599996089935,3.5796000957489
1551,0,27,38,47.3283004760742,16.5711002349854,1.76020002365112,0.26010000705719,1.08070003986359,0.810599982738495,0.223199993371964,6.33010005950928
1552,25,27,38,82.4169006347656,47.9388999938965,10.5101003646851,3.01629996299744,1.52499997615814,0.882000029087067,0.401600003242493,1.50699996948242
1553,26,27,38,119.394897460938,1.86849999427795,0.844200015068054,0.57480001449585,0.287800014019012,0.152899995446205,6.62999972701073E-2,5.35000003874302E-2
1554,0,37,23,3.05520009994507,0.929300010204315,3.50000001490116E-2,4.83999997377396E-2,3.94000001251698E-2,4.96999993920326E-2,1.84000004082918E-2,0.273099988698959
1555,0,27,29,7.13819980621338,2.05340003967285,1.98919999599457,0.439900010824203,1.06330001354218,0.670199990272522,0.216999992728233,5.11749982833862
1556,0,40,29,1.2150000333786,2.58170008659363,2.16269993782043,0.571200013160706,2.04489994049072,0.650499999523163,0.176499992609024,4.97669982910156
1557,0,41,54,21.8843002319336,7.66009998321533,5.6350998878479,2.90050005912781,0.763199985027313,0.77700001001358,0.470099985599518,3.6489999294281
1558,0,41,57,17.5093002319336,1.70490002632141,0.196799993515015,3.53999994695187E-2,0.164800003170967,0.113899998366833,1.35000003501773E-2,0.127499997615814
1559,0,38,53,33.7028999328613,1.51489996910095,0.354400008916855,0.393900007009506,0.464700013399124,0.233300000429153,7.60999992489815E-2,1.22759997844696
1560,0,29,44,19.8367004394531,4.56440019607544,1.20120000839233,0.323900014162064,0.53930002450943,0.344099998474121,7.59999975562096E-2,0.472600013017654
1561,0,26,13,15.8743000030518,2.54520010948181,9.12000015377998E-2,6.36000037193298E-2,8.33000019192696E-2,0.103399999439716,1.18000004440546E-2,0.252099990844727
1562,27,26,13,78.578498840332,0.527100026607513,0.215000003576279,4.14999984204769E-2,0.115800000727177,0.171000003814697,1.75000000745058E-2,0.274399995803833
1563,0,35,16,22.1786994934082,10.2817001342773,2.09209990501404,0.220100000500679,0.837599992752075,1.52320003509521,0.226600006222725,4.59980010986328
1564,0,34,17,114.743499755859,15.8903999328613,6.10799980163574,1.72420001029968,1.37650001049042,2.38980007171631,0.824299991130829,0.857200026512146
1565,0,26,21,149.350601196289,5.16160011291504,1.02799999713898,1.19480001926422,0.653699994087219,0.217999994754791,9.30999964475632E-2,0.342099994421005
1566,0,37,47,91.8414001464844,0.538999974727631,0.126800000667572,0.346599996089935,0.223800003528595,0.10809999704361,5.16000017523766E-2,1.11000001430511
1567,0,37,63,0.856299996376038,0.749000012874603,0.829500019550323,0.118900001049042,0.393299996852875,0.192800000309944,7.28000029921532E-2,1.09720003604889
1568,0,35,67,1.24409997463226,2.54069995880127,1.55589997768402,1.16079998016357,1.125,0.459300011396408,0.290699988603592,5.90399980545044
1569,0,37,56,233.60270690918,11.1281003952026,1.08720004558563,0.47409999370575,0.586300015449524,0.442499995231628,9.4200000166893E-2,0.704500019550323
1570,0,40,57,5.03770017623901,0.555899977684021,0.298400014638901,0.327499985694885,0.364800006151199,0.186100006103516,6.7500002682209E-2,1.12679994106293
1571,0,24,38,14.6935997009277,13.391300201416,1.04069995880127,0.545000016689301,0.278699994087219,0.377999991178513,6.70000016689301E-2,0.753199994564056
1572,0,20,27,129.387603759766,11.9238996505737,0.951099991798401,2.94449996948242,1.43850004673004,0.893400013446808,0.218299999833107,2.96939992904663
1573,0,30,60,6.23540019989014,1.06620001792908,3.97329998016357,1.77540004253387,0.870899975299835,0.691600024700165,0.159099996089935,4.35150003433228
1574,0,17,63,6.48080015182495,9.180100440979,8.24759960174561,1.30030000209808,1.77509999275208,0.885599970817566,0.132799997925758,5.6710000038147
1575,0,35,74,1.97549998760223,3.14039993286133,0.377000004053116,0.864300012588501,0.593800008296967,0.509500026702881,0.275700002908707,5.23099994659424
1576,0,57,74,1.5320999622345,2.5592999458313,0.745899975299835,0.624300003051758,0.717100024223328,2.26440000534058,0.222100004553795,4.57670021057129
1577,0,61,60,13.3773002624512,6.32280015945435,2.70530009269714,3.62210011482239,0.991599977016449,1.64400005340576,0.167699992656708,5.90210008621216
1578,0,74,54,303.162994384766,5.69729995727539,1.79209995269775,1.50750005245209,1.03269994258881,1.34640002250671,0.701300024986267,3.72009992599487
1579,0,75,69,57.342098236084,0.490200012922287,0.935999989509583,0.247600004076958,0.350400000810623,0.232500001788139,7.36000016331673E-2,1.45229995250702
1580,0,48,64,55.5616989135742,25.1243991851807,4.00839996337891,1.06879997253418,0.509299993515015,1.16620004177094,0.414299994707108,4.85900020599365
1581,0,43,54,5.91559982299805,0.9132000207901,0.252600014209747,0.140100002288818,0.278899997472763,0.105899997055531,7.98999965190887E-2,1.02569997310638
1582,0,34,61,5.72959995269775,4.22949981689453,2.71219992637634,1.67599999904633,0.845300018787384,0.530700027942657,0.523500025272369,2.30080008506775
1583,0,38,47,2.1331000328064,2.94269990921021,1.93910002708435,8.66999998688698E-2,2.15470004081726,1.09039998054504,0.488499999046326,4.28800010681152
1584,0,43,66,33.7388000488281,3.57069993019104,2.14429998397827,3.97379994392395,1.36640000343323,0.591300010681152,0.222900003194809,5.11770009994507
1585,0,57,74,173.145706176758,2.1703999042511,1.79649996757507,0.897899985313416,1.12890005111694,1.89789998531342,0.513000011444092,5.17990016937256
1586,0,75,67,4.33239984512329,1.70070004463196,0.548600018024445,1.25520002841949,0.723800003528595,1.1936000585556,0.276199996471405,4.146399974823
1587,0,67,91,56.3437004089355,1.89370000362396,4.39650011062622,2.40569996833801,0.559300005435944,0.787000000476837,0.331699997186661,4.44939994812012
1588,0,64,75,17.8059005737305,6.49609994888306,1.8914999961853,0.197699993848801,1.62119996547699,0.398499995470047,0.344700008630753,5.79949998855591
1589,0,54,78,41.9726982116699,4.12750005722046,3.0346999168396,2.9886999130249,3.14829993247986,1.61960005760193,0.245199993252754,3.33570003509521
1590,0,54,54,46.2818984985352,10.3334999084473,0.24269999563694,0.72790002822876,1.18079996109009,3.11450004577637,1.41949999332428,4.86670017242432
1591,0,56,37,23.7700996398926,5.99410009384155,2.83080005645752,1.66719996929169,2.24729990959167,1.11740005016327,0.164100006222725,4.70069980621338
1592,0,57,27,70.2375030517578,15.4387998580933,1.23329997062683,0.836700022220612,0.952099978923798,0.93529999256134,0.361900001764297,2.38870000839233
1593,0,44,30,48.6954002380371,1.50109994411469,1.17990005016327,0.478300005197525,0.280699998140335,0.163599997758865,2.82000005245209E-2,1.04779994487762
1594,0,30,60,32.7820014953613,2.94300007820129,2.01640009880066,1.6550999879837,1.38750004768372,0.580200016498566,0.223000004887581,4.56300020217896
1595,0,26,53,151.680099487305,16.3880996704102,2.75390005111694,1.98720002174377,0.990700006484985,1.21689999103546,0.358300000429153,5.41379976272583
1596,0,37,69,4.43240022659302,2.80100011825562,1.82650005817413,0.717999994754791,0.685599982738495,0.824299991130829,0.464599996805191,4.74440002441406
1597,0,30,38,17.2903995513916,8.68680000305176,0.158199995756149,0.317400008440018,0.923600018024445,0.302700012922287,3.62999998033047E-2,1.16369998455048
1598,0,24,35,73.8144989013672,0.812099993228912,0.209999993443489,0.333999991416931,0.192800000309944,4.83000017702579E-2,1.02000003680587E-2,0.191899999976158
1599,0,23,24,5.37979984283447,10.40149974823,0.149599999189377,1.04929995536804,0.462199985980988,0.610400021076202,0.551900029182434,5.26789999008179
1600,0,20,26,28.5289001464844,9.12489986419678,4.36070013046265,2.31710004806519,0.689999997615814,1.70309996604919,0.405200004577637,3.16720008850098
1601,25,20,26,70.4457015991211,20.3173007965088,2.85319995880127,2.27150011062622,0.854300022125244,0.483399987220764,0.11429999768734,8.7399996817112E-2
1602,0,30,51,30.9773006439209,2.99440002441406,0.946399986743927,1.45239996910095,0.556999981403351,0.596499979496002,0.352899998426437,1.31970000267029
1603,0,38,43,0.926800012588501,1.3286999464035,0.133100003004074,0.264899998903275,0.288599997758865,0.115199998021126,0.111199997365475,0.869400024414062
1604,0,50,64,15.9940004348755,2.96620011329651,1.51419997215271,1.49249994754791,0.863499999046326,0.941299974918365,0.315699994564056,3.83689999580383
1605,0,60,67,1.47459995746613,1.18379998207092,2.41199994087219,0.392100006341934,0.686699986457825,1.28600001335144,0.407299995422363,4.02689981460571
1606,0,48,75,10.6799001693726,3.08080005645752,2.50230002403259,0.611599981784821,0.233300000429153,0.227799996733665,6.90999999642372E-2,0.455300003290176
1607,26,48,75,149.638595581055,3.83800005912781,0.896200001239777,0.685899972915649,0.345299988985062,0.303999990224838,8.10000002384186E-2,6.68999999761581E-2
1608,0,63,69,18.8208999633789,3.40289998054504,0.33899998664856,0.578499972820282,1.09420001506805,1.26909995079041,0.19650000333786,4.4835000038147
1609,0,60,67,6.2628002166748,3.18950009346008,1.53090000152588,1.41980004310608,1.42060005664825,0.649699985980988,0.265300005674362,4.44199991226196
1610,0,47,69,8.86320018768311,2.76929998397827,2.62249994277954,1.19879996776581,0.846300005912781,0.693000018596649,0.319799989461899,3.73819994926453
1611,0,57,60,41.564998626709,7.93050003051758,1.55429995059967,1.75689995288849,0.660799980163574,1.13590002059937,0.506200015544891,3.2260000705719
1612,0,51,61,3.35920000076294,7.07550001144409,0.235300004482269,1.53100001811981,1.39010000228882,1.42780005931854,0.270099997520447,3.38730001449585
1613,0,54,67,2.84299993515015,2.16380000114441,3.70600008964539,0.622300028800964,0.755699992179871,0.8439000248909,0.663800001144409,6.06799983978271
1614,0,51,66,3.18339991569519,3.3610999584198,2.6693000793457,0.76690000295639,0.940999984741211,0.533200025558472,0.386799991130829,4.04139995574951
1615,0,57,77,2.58159995079041,1.52830004692078,2.94440007209778,1.06490004062653,1.40040004253387,1.04229998588562,0.36939999461174,3.74810004234314
1616,0,54,91,2.11619997024536,3.7039999961853,1.12580001354218,2.47370004653931,0.904600024223328,0.870999991893768,0.464399993419647,5.10540008544922
1617,0,57,83,0.854900002479553,2.52519989013672,2.70700001716614,0.879999995231628,3.76850008964539,1.06169998645782,0.347299993038177,4.15829992294312
1618,0,66,78,3.88109993934631,4.93569993972778,1.85739994049072,2.04080009460449,0.792800009250641,1.3416999578476,0.170900002121925,4.91139984130859
1619,0,56,67,3.66420006752014,4.91480016708374,0.811800003051758,2.17120003700256,1.94640004634857,0.593999981880188,0.70770001411438,4.93120002746582
1620,0,60,67,5.17080020904541,2.43070006370544,0.770799994468689,2.8157000541687,1.91120004653931,1.11259996891022,0.212999999523163,3.45379996299744
1621,0,57,84,1.15880000591278,0.705900013446808,3.25419998168945,0.974799990653992,0.435400009155273,0.793699979782104,0.424800008535385,4.51270008087158
1622,0,61,88,1.00150001049042,1.08029997348785,2.42790007591248,1.07650005817413,3.05049991607666,1.10319995880127,0.337399989366531,3.03150010108948
1623,0,69,83,19.7129001617432,5.67390012741089,0.885299980640411,1.82089996337891,3.04800009727478,1.24160003662109,0.158600002527237,3.1282000541687
1624,25,69,83,106.751197814941,1.56980001926422,0.874199986457825,0.27649998664856,0.144600003957748,0.109200000762939,1.7000000923872E-2,6.1099998652935E-2
1625,0,64,88,0.552200019359589,0.232899993658066,0.221799999475479,0.141299992799759,9.44999977946281E-2,6.21999986469746E-2,2.15000007301569E-2,0.228799998760223
1626,0,74,64,40.7650985717773,6.32359981536865,1.27450001239777,2.14930009841919,2.27640008926392,3.33929991722107,0.593200027942657,3.50460004806519
1627,0,74,64,0.442900002002716,3.57159996032715,3.67799997329712,1.25789999961853,2.24729990959167,1.92309999465942,0.369800001382828,5.14190006256104
1628,0,69,83,1.04690003395081,1.00999999046326,1.16419994831085,3.90339994430542,1.96099996566772,0.700100004673004,0.394400000572205,4.10970020294189
1629,0,67,74,2.70269989967346,2.63369989395142,1.30089998245239,1.65620005130768,3.48580002784729,0.44980001449585,0.291599988937378,5.49830007553101
1630,0,53,84,8.89669990539551,5.56920003890991,1.44249999523163,5.50519990921021,2.71970009803772,1.18519997596741,0.267800003290176,3.41680002212524
1631,0,48,77,6.70469999313354,4.19799995422363,1.20229995250702,0.472400009632111,0.619000017642975,0.822300016880035,0.418700009584427,3.18709993362427
1632,0,53,77,0.246900007128716,1.04379999637604,1.00899994373322,1.81640005111694,0.490299999713898,0.71780002117157,0.151600003242493,4.68009996414185
1633,0,60,83,12.3280000686646,0.239199995994568,0.177599996328354,8.78000035881996E-2,2.65999995172024E-2,6.67999982833862E-2,7.40000000223517E-3,9.70000028610229E-2
1634,26,60,83,69.3697967529297,3.90680003166199,0.242599993944168,0.87169998884201,0.988300025463104,0.660899996757507,0.317900002002716,0.400499999523163
1635,26,60,83,72.072998046875,31.4235000610352,8.08629989624023,13.9756002426147,15.0853996276855,4.44350004196167,12.1935997009277,7.86990022659302
1636,0,53,77,106.877197265625,68.5401000976562,24.5235996246338,2.73489999771118,0.951900005340576,5.19229984283447,10.8003997802734,5.78730010986328
1637,0,47,74,82.1489028930664,23.2738990783691,3.3471999168396,3.86989998817444,3.72000002861023,2.38779997825623,3.23489999771118,1.96659994125366
1638,0,30,54,104.087799072266,15.1634998321533,2.29819989204407,2.53150010108948,4.04489994049072,0.94080001115799,1.20550000667572,0.66949999332428
1639,0,26,48,93.6691970825195,51.5065002441406,11.1749000549316,24.1121997833252,9.79139995574951,6.99860000610352,1.86849999427795,6.44229984283447
1640,0,38,44,166.964996337891,3.66989994049072,1.54560005664825,0.648899972438812,2.66759991645813,0.853500008583069,1.09270000457764,0.292600005865097
1641,26,38,44,25.4388008117676,2.64159989356995,1.2467999458313,1.13979995250702,0.9375,0.566799998283386,0.419900000095367,0.396899998188019
1642,51,38,44,85.4692993164062,1.36349999904633,0.925999999046326,0.87279999256134,0.466100007295609,0.335700005292892,7.36000016331673E-2,3.46000008285046E-2
1643,25,38,44,74.754997253418,11.2812995910645,0.938199996948242,1.77680003643036,2.26279997825623,1.39849996566772,0.440400004386902,0.113399997353554
1644,0,41,53,105.238403320312,11.3142995834351,3.86249995231628,4.20489978790283,1.96410000324249,2.00539994239807,1.03349995613098,0.331200003623962
1645,0,41,64,71.6429977416992,5.12190008163452,2.47779989242554,1.67040002346039,0.402399986982346,0.477600008249283,0.526799976825714,0.212500005960464
1646,0,57,56,64.6953964233398,0.451099991798401,0.102300003170967,0.183400005102158,0.533500015735626,0.292699992656708,0.13910000026226,0.30579999089241
1647,0,56,44,58.280101776123,9.16170024871826,0.994000017642975,0.18189999461174,1.38390004634857,1.16460001468658,0.959500014781952,1.96200001239777
1648,51,56,44,66.3481979370117,44.246898651123,18.1700992584229,6.79379987716675,4.64289999008179,10.1754999160767,3.65720009803772,1.77190005779266
1649,80,56,44,106.664596557617,11.4430999755859,4.56389999389648,2.85179996490479,1.73520004749298,12.4977998733521,5.17430019378662,4.23710012435913
1650,80,56,44,21.2108993530273,36.9518013000488,4.8899998664856,5.08109998703003,1.45669996738434,4.04720020294189,2.57080006599426,1.3827999830246
1651,80,56,44,168.231796264648,21.232400894165,9.57649993896484,9.92899990081787,20.6483001708984,19.2751998901367,11.8923997879028,10.4697999954224
1652,80,56,44,165.460006713867,48.8429985046387,13.8666000366211,38.1912994384766,7.85370016098022,37.3992004394531,9.15830039978027,38.5783996582031
1653,80,0,0,6.82229995727539,6.64860010147095,2.70689988136292,9.72430038452148,4.39069986343384,4.86229991912842,4.61059999465942,7.86850023269653